0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7.54	7.54	0	0
16.3	16.3	0	0
20.7	20.7	0.0263	0
15	11.8	0.101	0
0.228	-10.8	0.218	0
-19.9	-40	0.37	0
-42.1	-68.6	0.551	0
-63.1	-89.7	0.756	0
-79.2	-97.7	0.976	0
-85.9	-97.7	1.21	0
-85.9	-97.7	1.44	0
-85.9	-97.7	1.67	0
-85.9	-97.7	1.9	0
-85.9	-97.7	2.1	0
-85.9	-97.7	2.29	0
-85.9	-97.7	2.44	0
-85.9	-97.7	2.57	0
-85.9	-97.7	2.69	0
-85.9	-93.2	2.78	0
-81.7	-81.4	2.85	0
-71.1	-64.9	2.9	0
-56.3	-45.9	2.93	0
-39	-26.3	2.94	0
-21.3	-8.33	2.94	0
-5.09	5.26	2.94	0
7.19	10.9	2.94	0
12.3	9.88	2.94	0
11	8.19	2.94	0
8.83	6.35	2.94	0
6.43	4.54	2.94	0
4.12	2.88	2.94	0
2.11	1.46	2.94	0
0.619	0.424	2.94	0
0	0	2.94	0
0	0	2.94	0
0	0	2.94	0
0	0	2.94	0
0	0	2.94	0
0	0	2.94	0
0	0	2.94	0
