0	0	0	0
0	0	0	0.931
4.73	0	0	2.66
13.5	0	0	3.59
18.3	4.73	0	1.8
10.3	13.5	0	-1.52
-4.42	18.3	0	-3.3
-12.4	10.3	0	-1.52
-4.42	-4.42	0	1.8
10.3	-12.4	0	3.59
18.3	-4.42	0	1.8
10.3	10.3	0	-1.52
-4.42	18.3	0	-3.3
-12.4	10.3	0	-0.559
-4.42	-4.42	0	4.54
10.3	-12.4	0	7.28
18.3	-4.42	0	3.63
10.3	10.3	0	-3.15
-4.42	18.3	0	-6.8
-12.4	10.3	0	-4.11
-4.42	-4.42	0	0.897
10.3	-12.4	0	3.59
18.3	-4.42	0	1.8
10.3	10.3	0	-1.52
-4.42	18.3	0	-3.3
-12.4	10.3	0	-1.52
-4.42	-4.42	0	1.8
10.3	-12.4	0	3.59
18.3	-4.42	0	2.66
13.5	10.3	0	0.931
4.73	18.3	0	0
0	13.5	0	0
0	4.73	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
