0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7.54	7.54	0	0
16.3	16.3	0	0
20.7	20.7	0.0396	0
9.41	3.71	0.12	0
-17.6	-33.8	0.221	0
-49.9	-71.3	0.333	0
-77	-88.3	0.452	0
-88.3	-82.5	0.577	0
-82.5	-76.8	0.706	0
-76.8	-82.5	0.838	0
-82.5	-88.3	0.971	0
-88.3	-82.5	1.11	0
-82.5	-76.8	1.24	0
-76.8	-82.5	1.38	0
-82.5	-88.3	1.52	0
-88.3	-82.5	1.66	0
-82.5	-76.8	1.79	0
-76.8	-82.5	1.93	0
-82.5	-88.3	2.07	0
-88.3	-82.5	2.21	0
-82.5	-76.8	2.34	0
-76.8	-82.5	2.48	0
-82.5	-88.3	2.61	0
-88.3	-82.5	2.74	0
-82.5	-76.8	2.87	0
-76.8	-82.5	3	0
-82.5	-88.3	3.13	0
-88.3	-82.5	3.26	0
-82.5	-76.8	3.38	0
-76.8	-82.5	3.5	0
-82.5	-88.3	3.62	0
-88.3	-82.5	3.73	0
-82.5	-76.8	3.85	0
-76.8	-82.5	3.96	0
-82.5	-88.3	4.06	0
-88.3	-82.5	4.16	0
-82.5	-76.8	4.26	0
-76.8	-82.5	4.35	0
-82.5	-88.3	4.44	0
-88.3	-82.5	4.52	0
-82.5	-76.8	4.6	0
-76.8	-82.5	4.66	0
-82.5	-88.3	4.72	0
-88.3	-85	4.77	0
-85	-76.8	4.81	0
-76.8	-65.6	4.84	0
-65.4	-52.5	4.87	0
-52.2	-38.6	4.9	0
-38.1	-24.7	4.92	0
