0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4.15	4.15	0	0
11.9	11.9	0	0
16	16	0	0
10.9	13.5	0	0
-2.15	7.17	0	0
-20	-1.58	0	0
-39.5	-11.1	0	-1.36
-57.4	-20	0	-5.23
-70.5	-26.5	0	-11.3
-75.6	-29.2	0	-19.2
-75.5	-29.5	0	-28.6
-75.2	-29.7	0	-39.3
-74.7	-29.8	0	-50.9
-74.1	-29.8	0	-63
-73.4	-29.9	0	-75.3
-72.7	-29.9	0	-87.6
-72	-29.9	0	-99.4
-71.3	-29.9	0	-111
-70.7	-30	0	-121
-70.2	-30.2	0	-129
-69.9	-30.4	0	-136
-69.8	-30.7	0	-142
-73.5	-36	0	-147
-77.2	-41.2	0	-152
-71.5	-38.1	0	-157
-57.2	-30.5	0	-161
-38.6	-20.6	0	-165
-20	-10.7	0	-168
-5.72	-3.05	0	-171
0	0	0	-173
0	0	0	-175
0	0	0	-177
0	0	0	-178
0	0	0	-179
0	0	0	-180
0	0	0	-180
0	0	0	-180
