0	0	0	0
-1.37	-3.74	-0.0111	0
-2.74	-7.48	-0.043	0
-2.25	-6.88	-0.0939	0
-0.888	-5.23	-0.162	0
1.14	-2.76	-0.245	0
3.65	0.286	-0.34	0
6.45	3.68	-0.447	0
9.35	7.2	-0.564	0
12.1	10.6	-0.687	0
14.7	13.6	-0.816	0
16.7	16.1	-0.948	0
18.1	17.8	-1.08	0
18.5	18.4	-1.21	0
18.5	18.4	-1.34	0
18.5	18.4	-1.47	0
18.5	18.4	-1.59	0
18.5	18.4	-1.7	0
18.5	18.4	-1.8	0
18.5	18.4	-1.89	0
18.5	18.4	-1.97	0
18.5	18.4	-2.03	0
18.5	18.4	-2.09	0
18.5	18.4	-2.15	0
18.5	18.4	-2.21	0
18.5	18.4	-2.27	0
18.5	18.4	-2.32	0
18.5	18.4	-2.37	0
18.2	18.2	-2.41	0
17.4	17.6	-2.45	0
16	16.7	-2.49	0
14.1	15.2	-2.52	0
11.9	13.3	-2.56	0
9.26	10.9	-2.58	0
6.38	7.87	-2.61	0
3.27	4.26	-2.63	0
0	0	-2.65	0
-3.64	-5.13	-2.66	0
-7.79	-11.2	-2.67	0
-12.3	-18	-2.68	0
-17.1	-25.3	-2.68	0
-22.1	-33	-2.68	0
-27.1	-40.7	-2.68	0
-32	-48.3	-2.68	0
-36.7	-55.6	-2.68	0
-41	-62.4	-2.68	0
-44.9	-68.4	-2.68	0
-48.2	-73.5	-2.68	0
-51.2	-78	-2.68	0
-54.1	-82.5	-2.68	0
-57	-86.8	-2.68	0
-59.7	-91	-2.68	0.349
-62.4	-95.1	-2.68	1.37
-64.9	-98.9	-2.68	3.02
-67.3	-103	-2.68	5.25
-69.4	-106	-2.68	8.04
-71.4	-109	-2.68	11.3
-73.1	-111	-2.68	15.1
-74.6	-114	-2.68	19.2
-75.8	-115	-2.68	23.8
-76.6	-117	-2.68	28.7
-77.2	-118	-2.68	33.9
-77.4	-118	-2.68	39.3
-77.4	-118	-2.68	44.9
-77.4	-118	-2.68	50.8
-77.4	-118	-2.68	56.7
-77.4	-118	-2.68	62.8
-77.4	-118	-2.68	68.8
-77.4	-118	-2.68	74.9
-77.4	-118	-2.68	81
-77.4	-118	-2.68	87
-77.4	-118	-2.68	92.8
-77.4	-118	-2.68	98.5
-77.4	-118	-2.68	104
-77.4	-118	-2.68	109
-77.4	-118	-2.68	114
-77.4	-118	-2.68	119
-77.4	-118	-2.68	123
-77.4	-118	-2.68	127
-77.4	-118	-2.68	130
-77.4	-118	-2.68	133
-77.4	-118	-2.68	136
-77.4	-118	-2.68	139
-77.4	-118	-2.68	141
-77.4	-118	-2.68	144
-77.4	-118	-2.68	146
-77.4	-118	-2.68	147
-77.4	-118	-2.68	149
-77.4	-118	-2.68	151
-77.4	-118	-2.68	152
-77.4	-118	-2.68	153
-77.4	-118	-2.68	154
-77.4	-118	-2.68	155
-77.4	-118	-2.68	156
-77.4	-118	-2.68	157
-77.4	-118	-2.68	157
-77.4	-118	-2.68	158
-77.4	-118	-2.68	158
-77.4	-118	-2.68	158
-77.4	-118	-2.68	158
-77.4	-118	-2.68	158
