0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4.15	3.82	0	0
11.9	11.2	0	0
16	16	0	0
-0.373	17.1	0	0
-30.8	17.5	0	-4.26
-47.2	17.5	0	-13.9
-46.4	15.5	0	-24.2
-44.3	10.1	0	-30.4
-41.3	2.42	0	-33
-37.8	-6.67	0	-35.2
-34.1	-16.1	0	-37.1
-30.6	-25	0	-38.8
-27.8	-32.3	0	-40.3
-25.9	-36.9	0	-41.5
-24.8	-39.7	0	-42.5
-23.9	-42.1	0	-43.3
-23.2	-44	0	-44
-22.6	-45.5	0	-44.4
-22.1	-46.7	0	-44.8
-21.8	-47.6	0	-44.9
-21.5	-48.2	0	-45
-21.4	-48.6	0	-45
-21.3	-48.9	0	-45
-21.2	-49	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
-21.2	-49.1	0	-45
