0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	7.28	0	0
0	24.6	0	0
7.28	45.4	0	0
24.6	62.7	0	0
45.4	70	-0.00554	0
62.7	67.9	-0.0218	0
70	62.6	-0.0483	0
62.6	55.7	-0.0844	0
48.8	48.8	-0.13	0
41.3	43.5	-0.184	0
47.5	41.3	-0.246	0
53.6	45	-0.315	0
47.5	48.6	-0.392	0
41.3	45	-0.475	0
48.3	41.3	-0.565	0
55.4	45.5	-0.66	0
43	49.6	-0.759	0
30.7	42.4	-0.864	0
45.8	35.1	-0.972	0
60.8	44	-1.08	0
38.4	52.9	-1.2	0
16	39.6	-1.31	0
41.1	26.4	-1.43	0
66.3	41.2	-1.55	0
45.6	56.1	-1.67	0
24.9	43.9	-1.79	0
42.9	31.6	-1.92	0
60.8	42.3	-2.04	0
45.8	52.9	-2.15	0
30.7	44	-2.27	0
43	35.1	-2.38	0
55.4	42.4	-2.5	0
48.3	49.6	-2.6	0
41.3	45.5	-2.71	0
47.5	41.3	-2.81	0
53.6	45	-2.9	0
49.7	48.6	-2.99	0
41.4	41.4	-3.08	0
31	27.5	-3.15	0
19.2	12.4	-3.22	0
7.68	0	-3.28	0
0	0	-3.34	0
0	0	-3.38	0
0	0	-3.42	0
0	0	-3.45	0
0	0	-3.46	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
0	0	-3.47	0
