0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7.54	7.54	0	0
16.3	16.3	0	0
20.7	20.7	0.0396	0
15	11.8	0.12	0
0.228	-10.8	0.221	0
-19.9	-40	0.333	0
-42.1	-68.6	0.452	0
-63.1	-89.7	0.577	0
-79.2	-97.7	0.706	0
-85.9	-97.7	0.838	0
-85.9	-97.7	0.971	0
-85.9	-97.7	1.11	0
-85.9	-97.7	1.24	0
-85.9	-97.7	1.38	0
-85.9	-97.7	1.52	0
-85.9	-97.7	1.66	0
-85.9	-97.7	1.79	0
-85.9	-97.7	1.93	0
-85.9	-97.7	2.07	0
-85.9	-97.7	2.21	0
-85.9	-97.7	2.34	0
-85.9	-97.7	2.48	0
-85.9	-97.7	2.61	0
-85.9	-97.7	2.74	0
-85.9	-97.7	2.87	0
-85.9	-97.7	3	0
-85.9	-97.7	3.13	0
-85.9	-97.7	3.26	0
-85.9	-97.7	3.38	0
-85.9	-97.7	3.5	0
-85.9	-97.7	3.62	0
-85.9	-97.7	3.73	0
-85.9	-97.7	3.85	0
-85.9	-97.7	3.96	0
-85.9	-97.7	4.06	0
-85.9	-97.7	4.16	0
-85.9	-97.7	4.26	0
-85.9	-97.7	4.35	0
-85.9	-97.7	4.44	0
-85.9	-97.7	4.52	0
-85.9	-97.7	4.6	0
-85.9	-97.7	4.66	0
-85.9	-97.7	4.72	0
-85.9	-97.7	4.77	0
-85.9	-97.7	4.81	0
-85.9	-97.7	4.84	0
-85.9	-97.7	4.87	0
-85.9	-97.7	4.9	0
-85.9	-97.7	4.92	0
