0	0	0	0
-1.37	-3.74	-0.0111	0
-2.74	-7.48	-0.043	0
-2.57	-7.27	-0.0939	0
-2.1	-6.69	-0.162	0
-1.39	-5.83	-0.245	0
-0.513	-4.77	-0.34	0
0.463	-3.59	-0.447	0
1.47	-2.36	-0.564	0
2.45	-1.18	-0.687	0
3.32	-0.114	-0.816	0
4.03	0.745	-0.948	0
4.51	1.32	-1.08	0
4.68	1.53	-1.21	0
4.68	1.53	-1.34	0
4.68	1.53	-1.47	0
4.68	1.53	-1.59	0
4.68	1.53	-1.7	0
4.68	1.53	-1.8	0
4.68	1.53	-1.89	0
4.68	1.53	-1.97	0
4.68	1.53	-2.03	0
4.68	1.53	-2.09	0
4.68	1.53	-2.15	0
4.68	1.53	-2.21	0
4.68	1.53	-2.27	0
4.68	1.53	-2.32	0
4.68	1.53	-2.37	0
4.63	1.52	-2.41	0
4.45	1.46	-2.45	0
4.13	1.29	-2.49	0
3.66	0.968	-2.52	0
3	0.433	-2.56	0
2.15	-0.366	-2.58	0
1.08	-1.48	-2.61	0
-0.227	-2.97	-2.63	0
-1.79	-4.87	-2.65	0
-3.68	-7.64	-2.66	0
-5.93	-11.5	-2.67	0
-8.46	-16.3	-2.68	0
-11.2	-21.7	-2.68	0
-14	-27.5	-2.68	0
-16.9	-33.5	-2.68	0
-19.8	-39.5	-2.68	0
-22.5	-45.1	-2.68	0
-25	-50.3	-2.68	0
-27.3	-54.7	-2.68	0
-29.2	-58.2	-2.68	0
-30.9	-61	-2.68	0
-32.6	-63.6	-2.68	0
-34.3	-66	-2.68	0
-35.9	-68.2	-2.68	0.349
-37.5	-70.3	-2.68	1.37
-39	-72.1	-2.68	3.02
-40.4	-73.8	-2.68	5.25
-41.7	-75.2	-2.68	8.04
-42.8	-76.5	-2.68	11.3
-43.9	-77.6	-2.68	15.1
-44.7	-78.4	-2.68	19.2
-45.5	-79.1	-2.68	23.8
-46	-79.6	-2.68	28.7
-46.3	-79.9	-2.68	33.9
-46.4	-80	-2.68	39.3
-46.4	-80	-2.68	44.9
-46.4	-80	-2.68	50.8
-46.4	-80	-2.68	56.7
-46.4	-80	-2.68	62.8
-46.4	-80	-2.68	68.8
-46.4	-80	-2.68	74.9
-46.4	-80	-2.68	81
-46.4	-80	-2.68	87
-46.4	-80	-2.68	92.8
-46.4	-80	-2.68	98.5
-46.4	-80	-2.68	104
-46.4	-80	-2.68	109
-46.4	-80	-2.68	114
-46.4	-80	-2.68	119
-46.4	-80	-2.68	123
-46.4	-80	-2.68	127
-46.4	-80	-2.68	130
-46.4	-80	-2.68	133
-46.4	-80	-2.68	136
-46.4	-80	-2.68	139
-46.4	-80	-2.68	141
-46.4	-80	-2.68	144
-46.4	-80	-2.68	146
-46.4	-80	-2.68	147
-46.4	-80	-2.68	149
-46.4	-80	-2.68	151
-46.4	-80	-2.68	152
-46.4	-80	-2.68	153
-46.4	-80	-2.68	154
-46.4	-80	-2.68	155
-46.4	-80	-2.68	156
-46.4	-80	-2.68	157
-46.4	-80	-2.68	157
-46.4	-80	-2.68	158
-46.4	-80	-2.68	158
-46.4	-80	-2.68	158
-46.4	-80	-2.68	158
-46.4	-80	-2.68	158
